time, name, func, shared_mem, local_mem, num_regs, iterations, total, blocksize, blocksper, device, args_blocksize, args_blocksper, args_dump_sass, args_dump_src, args_gpu, args_iterations, args_total, args_skip_correct, args_debug, args_modulus, args_modbits, args_pow, args_reduction_method, args_app, args_det, args_epilogue, args_btpi, args_m, args_variation, args_stride, args_reduction_method_name, args_variation_name, args_app_name, args_tpi, args_precision, args_moduli1, args_moduli2, args_limbs, args_moduli_in, args_mpt1, args_mpt2, args_shared_size, args_mult_class, args_resultshape, correct
7.102464199066162, latencygpu, MULT_APP, 128, 0, 40, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 24459191271988541386648222846300788262446812796863522239319481653609, 224, 224, 2, 0, False, 1, 16, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 8, 8, 16, 40, 1, 1, 128, MontRNSReduceVec<8. 8. 1. 1. 32. 2. Mont32>, (2. 16), True
9.19654369354248, latencygpu, MULT_APP, 256, 0, 35, 100, 4, 64, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 64, 1, False, False, 0, 100, 4, False, 0, 16242189682630108939958904212992098603056069794709048126441235559721, 224, 224, 2, 0, False, 1, 16, 1, 4, 4, Mont32, MontRNSReduceVec, bench_modmult2, 64, 64, 8, 8, 16, 72, 1, 1, 256, MontRNSReduceVec<8. 8. 1. 1. 64. 4. Mont32>, (4. 16), True
8.723456382751465, latencygpu, MULT_APP, 64, 0, 52, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 62154242226881465723184436441756670494860203168968330413557594201708669698543, 256, 256, 2, 0, False, 1, 16, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 16, 64, 9, 9, 16, 25, 1, 1, 64, MontRNSReduceVec<9. 9. 1. 1. 16. 1. Mont32>, (2. 16), True
8.239104270935059, latencygpu, MULT_APP, 128, 0, 44, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 85437451574223671803350680699247985472170527510854135530356521729328976407683, 256, 256, 2, 0, False, 1, 16, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 9, 9, 16, 41, 1, 1, 128, MontRNSReduceVec<9. 9. 1. 1. 32. 2. Mont32>, (2. 16), True
10.65881633758545, latencygpu, MULT_APP, 256, 0, 37, 100, 4, 64, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 64, 1, False, False, 0, 100, 4, False, 0, 78317087527688297313902601844427660902863485654144777835009402075249951745217, 256, 256, 2, 0, False, 1, 16, 1, 4, 4, Mont32, MontRNSReduceVec, bench_modmult2, 64, 64, 9, 9, 16, 73, 1, 1, 256, MontRNSReduceVec<9. 9. 1. 1. 64. 4. Mont32>, (4. 16), True
10.34444808959961, latencygpu, MULT_APP, 64, 0, 54, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 252572967142353918859964276090708655525566887622350340035653483329282671593829343498363, 288, 288, 2, 0, False, 1, 16, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 16, 64, 10, 10, 16, 26, 1, 1, 64, MontRNSReduceVec<10. 10. 1. 1. 16. 1. Mont32>, (2. 16), True
9.237407684326172, latencygpu, MULT_APP, 128, 0, 44, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 368066822441557970389828516960386537372138840835946303071728211165456117972620411583693, 288, 288, 2, 0, False, 1, 16, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 10, 10, 16, 42, 1, 1, 128, MontRNSReduceVec<10. 10. 1. 1. 32. 2. Mont32>, (2. 16), True
11.965439796447754, latencygpu, MULT_APP, 256, 0, 37, 100, 4, 64, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 64, 1, False, False, 0, 100, 4, False, 0, 348528320457955037964242515846682412482633672173037927450721460434505552031285591693443, 288, 288, 2, 0, False, 1, 16, 1, 4, 4, Mont32, MontRNSReduceVec, bench_modmult2, 64, 64, 10, 10, 16, 74, 1, 1, 256, MontRNSReduceVec<10. 10. 1. 1. 64. 4. Mont32>, (4. 16), True
11.95417594909668, latencygpu, MULT_APP, 64, 0, 52, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 2096652300269749199061307492781862115036214676773640807092011146548684163537859954586971493405507, 320, 320, 2, 0, False, 1, 16, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 16, 64, 11, 11, 16, 27, 1, 1, 64, MontRNSReduceVec<11. 11. 1. 1. 16. 1. Mont32>, (2. 16), True
10.834943771362305, latencygpu, MULT_APP, 128, 0, 46, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 1554953069935454267656211217427723401241259705424653230107302836758363537683922352933984467133841, 320, 320, 2, 0, False, 1, 16, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 11, 11, 16, 43, 1, 1, 128, MontRNSReduceVec<11. 11. 1. 1. 32. 2. Mont32>, (2. 16), True
13.270015716552734, latencygpu, MULT_APP, 256, 0, 37, 100, 4, 64, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 64, 1, False, False, 0, 100, 4, False, 0, 1438779708694686928416386085139165419782728980269607864904106327385356684515689878023697547075589, 320, 320, 2, 0, False, 1, 16, 1, 4, 4, Mont32, MontRNSReduceVec, bench_modmult2, 64, 64, 11, 11, 16, 75, 1, 1, 256, MontRNSReduceVec<11. 11. 1. 1. 64. 4. Mont32>, (4. 16), True
13.467647552490234, latencygpu, MULT_APP, 64, 0, 56, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 6607085305789615117428043877407369493107021080852983299737733917033201082496352596335967823208172649091781, 352, 352, 2, 0, False, 1, 16, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 16, 64, 12, 12, 16, 28, 1, 1, 64, MontRNSReduceVec<12. 12. 1. 1. 16. 1. Mont32>, (2. 16), True
11.878399848937988, latencygpu, MULT_APP, 128, 0, 46, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 7445103024301431944646275351445609757399116940977929263784503288169630132539692414809247216288667786632407, 352, 352, 2, 0, False, 1, 16, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 12, 12, 16, 44, 1, 1, 128, MontRNSReduceVec<12. 12. 1. 1. 32. 2. Mont32>, (2. 16), True
14.567551612854004, latencygpu, MULT_APP, 256, 0, 37, 100, 4, 64, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 64, 1, False, False, 0, 100, 4, False, 0, 8006111272468830778441438062266542674791360091581717017165259980117022532060931836620292648030603072895141, 352, 352, 2, 0, False, 1, 16, 1, 4, 4, Mont32, MontRNSReduceVec, bench_modmult2, 64, 64, 12, 12, 16, 76, 1, 1, 256, MontRNSReduceVec<12. 12. 1. 1. 64. 4. Mont32>, (4. 16), True
15.131648063659668, latencygpu, MULT_APP, 64, 0, 60, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 30308032011955932680701463870115004499245381365685410507916962228556191198106094608443722555874690557603644466367289, 384, 384, 2, 0, False, 1, 16, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 16, 64, 13, 13, 16, 29, 1, 1, 64, MontRNSReduceVec<13. 13. 1. 1. 16. 1. Mont32>, (2. 16), True
13.350912094116211, latencygpu, MULT_APP, 128, 0, 54, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 27143770524876443580624843151985270168775818456259398788784327865863617547114386747794137047484594138096652559527137, 384, 384, 2, 0, False, 1, 16, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 13, 13, 16, 45, 1, 1, 128, MontRNSReduceVec<13. 13. 1. 1. 32. 2. Mont32>, (2. 16), True
16.691200256347656, latencygpu, MULT_APP, 256, 0, 39, 100, 4, 64, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 64, 1, False, False, 0, 100, 4, False, 0, 29360017519394580259553077281924286319016649264235277637838989130854980954861238483784138126162152160625882295326809, 384, 384, 2, 0, False, 1, 16, 1, 4, 4, Mont32, MontRNSReduceVec, bench_modmult2, 64, 64, 13, 13, 16, 77, 1, 1, 256, MontRNSReduceVec<13. 13. 1. 1. 64. 4. Mont32>, (4. 16), True
16.753664016723633, latencygpu, MULT_APP, 64, 0, 64, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 101372752536868880746848360654070362228739484583043541297505408733693900514080310410111241398450631218885165032738415656010997, 416, 416, 2, 0, False, 1, 16, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 16, 64, 14, 14, 16, 30, 1, 1, 64, MontRNSReduceVec<14. 14. 1. 1. 16. 1. Mont32>, (2. 16), True
14.42089557647705, latencygpu, MULT_APP, 128, 0, 54, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 147986080034234889754328978381987912257381050806303801406520480229751423782316885414025901543444698528453125682440556480931131, 416, 416, 2, 0, False, 1, 16, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 14, 14, 16, 46, 1, 1, 128, MontRNSReduceVec<14. 14. 1. 1. 32. 2. Mont32>, (2. 16), True
18.05619239807129, latencygpu, MULT_APP, 256, 0, 39, 100, 4, 64, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 64, 1, False, False, 0, 100, 4, False, 0, 154798101685664032598227562071946478203703987550661031275860755630722444400395028601286700963896194624541917749104911416721343, 416, 416, 2, 0, False, 1, 16, 1, 4, 4, Mont32, MontRNSReduceVec, bench_modmult2, 64, 64, 14, 14, 16, 78, 1, 1, 256, MontRNSReduceVec<14. 14. 1. 1. 64. 4. Mont32>, (4. 16), True
18.589696884155273, latencygpu, MULT_APP, 128, 0, 64, 100, 1, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 1, False, 0, 539248045018971496832494990101486367758456206361072106520885040266610970669734370120296382747761013904533552364166666347266054236781303, 448, 448, 2, 0, False, 1, 32, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 15, 15, 32, 47, 1, 1, 128, MontRNSReduceVec<15. 15. 1. 1. 32. 1. Mont32>, (1. 32), True
19.88915252685547, latencygpu, MULT_APP, 256, 0, 48, 100, 2, 64, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 64, 1, False, False, 0, 100, 2, False, 0, 655203145433834867375095880715409983205292958741878825247828904251786539866251739575218385319989098950514642551149493457537543716605499, 448, 448, 2, 0, False, 1, 32, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 64, 64, 15, 15, 32, 79, 1, 1, 256, MontRNSReduceVec<15. 15. 1. 1. 64. 2. Mont32>, (2. 32), True
