time, name, func, shared_mem, local_mem, num_regs, iterations, total, blocksize, blocksper, device, args_blocksize, args_blocksper, args_dump_sass, args_dump_src, args_gpu, args_iterations, args_total, args_skip_correct, args_debug, args_modulus, args_modbits, args_pow, args_reduction_method, args_app, args_det, args_epilogue, args_btpi, args_m, args_variation, args_stride, args_reduction_method_name, args_variation_name, args_app_name, args_tpi, args_precision, args_moduli1, args_moduli2, args_limbs, args_moduli_in, args_mpt1, args_mpt2, args_shared_size, args_mult_class, args_resultshape, correct, args_mont_factor
8.39577579498291, latencygpu, MULT_APP, 64, 0, 46, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 6818580762394308828841228009383536908186341215843042724102484311614130574511, 252, 252, 2, 0, False, 1, 16, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 16, 64, 8, 8, 16, 24, 1, 1, 64, MontRNSReduceVec<8. 8. 1. 1. 16. 1. Mont32>, (2. 16), True, 
7.969791889190674, latencygpu, MULT_APP, 128, 0, 40, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 4560168944456929340454481385540783087186021211213482998594642045721262191999, 252, 252, 2, 0, False, 1, 16, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 8, 8, 16, 40, 1, 1, 128, MontRNSReduceVec<8. 8. 1. 1. 32. 2. Mont32>, (2. 16), True, 
9.649151802062988, latencygpu, MULT_APP, 64, 0, 52, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 30253079113246176314406023279649816473211806635651257333981763406346707304086533385893, 284, 284, 2, 0, False, 1, 16, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 16, 64, 9, 9, 16, 25, 1, 1, 64, MontRNSReduceVec<9. 9. 1. 1. 16. 1. Mont32>, (2. 16), True, 
9.11359977722168, latencygpu, MULT_APP, 128, 0, 44, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 19980774002061737006024170687098047634354687659770807510142315251509824337297303014987, 284, 284, 2, 0, False, 1, 16, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 9, 9, 16, 41, 1, 1, 128, MontRNSReduceVec<9. 9. 1. 1. 32. 2. Mont32>, (2. 16), True, 
11.330559730529785, latencygpu, MULT_APP, 64, 0, 54, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 74910624258892520852596459618150296584162453047537429811985091668255192257972474735599009250743, 316, 316, 2, 0, False, 1, 16, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 16, 64, 10, 10, 16, 26, 1, 1, 64, MontRNSReduceVec<10. 10. 1. 1. 16. 1. Mont32>, (2. 16), True, 
10.11404800415039, latencygpu, MULT_APP, 128, 0, 44, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 91505328438858111535292255426405775174550719031903644854722683335287556236010354149617255762577, 316, 316, 2, 0, False, 1, 16, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 10, 10, 16, 42, 1, 1, 128, MontRNSReduceVec<10. 10. 1. 1. 32. 2. Mont32>, (2. 16), True, 
12.988351821899414, latencygpu, MULT_APP, 64, 0, 52, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 321888011171835383943169564642957177437179195998171856103783398503568223768828569398494926245125896431259, 348, 348, 2, 0, False, 1, 16, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 16, 64, 11, 11, 16, 27, 1, 1, 64, MontRNSReduceVec<11. 11. 1. 1. 16. 1. Mont32>, (2. 16), True, 
11.751392364501953, latencygpu, MULT_APP, 128, 0, 46, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 553879161859565754174449917060081179171801809737808104943685433219072297645872467736963998166144804567893, 348, 348, 2, 0, False, 1, 16, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 11, 11, 16, 43, 1, 1, 128, MontRNSReduceVec<11. 11. 1. 1. 32. 2. Mont32>, (2. 16), True, 
14.519295692443848, latencygpu, MULT_APP, 64, 0, 56, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 1773930164731564400618843491261009808093598953915279031248134894043310212943105924671182307096733879024057277468603, 380, 380, 2, 0, False, 1, 16, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 16, 64, 12, 12, 16, 28, 1, 1, 64, MontRNSReduceVec<12. 12. 1. 1. 16. 1. Mont32>, (2. 16), True, 
12.810239791870117, latencygpu, MULT_APP, 128, 0, 46, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 2269633432880015908220432128255769793610493685439606862504910630537402746320319199903872604425721648632045730146371, 380, 380, 2, 0, False, 1, 16, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 12, 12, 16, 44, 1, 1, 128, MontRNSReduceVec<12. 12. 1. 1. 32. 2. Mont32>, (2. 16), True, 
16.503807067871094, latencygpu, MULT_APP, 64, 0, 60, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 5440512938513298629975048509706890190721379357198173079312358563279951390421144492550904681169759506287313354894572535307333, 412, 412, 2, 0, False, 1, 16, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 16, 64, 13, 13, 16, 29, 1, 1, 64, MontRNSReduceVec<13. 13. 1. 1. 16. 1. Mont32>, (2. 16), True, 
14.2807035446167, latencygpu, MULT_APP, 128, 0, 54, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 9937861718868681094341792551027716313609804372981009614953312385965611742351182765099365004081961735778110227868733567442653, 412, 412, 2, 0, False, 1, 16, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 13, 13, 16, 45, 1, 1, 128, MontRNSReduceVec<13. 13. 1. 1. 32. 2. Mont32>, (2. 16), True, 
17.876991271972656, latencygpu, MULT_APP, 64, 0, 64, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 30264096776032499512630890865263109055916432596300154171383625280425968704589027538768211309274743389786945429006298919233293947181701, 444, 444, 2, 0, False, 1, 16, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 16, 64, 14, 14, 16, 30, 1, 1, 64, MontRNSReduceVec<14. 14. 1. 1. 16. 1. Mont32>, (2. 16), True, 
15.376383781433105, latencygpu, MULT_APP, 128, 0, 54, 100, 2, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 2, False, 0, 37377491784711782359930434677211726359831071053975125688151477373425206368005057750762612022113286099740191140107879039720381115543203, 444, 444, 2, 0, False, 1, 16, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 14, 14, 16, 46, 1, 1, 128, MontRNSReduceVec<14. 14. 1. 1. 32. 2. Mont32>, (2. 16), True, 
19.731359481811523, latencygpu, MULT_APP, 128, 0, 64, 100, 1, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 1, False, 0, 116274617277097343912491220901814348363340276382669374562560959615770212525140051850117368676594602870647717435577341664927962253430689133835749, 476, 476, 2, 0, False, 1, 32, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 15, 15, 32, 47, 1, 1, 128, MontRNSReduceVec<15. 15. 1. 1. 32. 1. Mont32>, (1. 32), True, 
21.109760284423828, latencygpu, MULT_APP, 256, 0, 48, 100, 2, 64, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 64, 1, False, False, 0, 100, 2, False, 0, 186114526204738706112425974460162495251628228567934908791725277511390196262764478480450436863583341059097130021293468499349644729221859111061721, 476, 476, 2, 0, False, 1, 32, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 64, 64, 15, 15, 32, 79, 1, 1, 256, MontRNSReduceVec<15. 15. 1. 1. 64. 2. Mont32>, (2. 32), True, 
22.09280014038086, latencygpu, MULT_APP, 128, 0, 72, 100, 1, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 1, False, 0, 592170155108311602794777957834809190350346778105432011839965616408775129493335878988312108468638204591941803014294782214240511102266042984155535013572967, 508, 508, 2, 0, False, 1, 32, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 16, 16, 32, 48, 1, 1, 128, MontRNSReduceVec<16. 16. 1. 1. 32. 1. Mont32>, (1. 32), True, 
22.51263999938965, latencygpu, MULT_APP, 256, 0, 48, 100, 2, 64, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 64, 1, False, False, 0, 100, 2, False, 0, 430900739485147155740870924897834166764359919821099124768524434735237187772425560289699096460192488724819180238848796824159034637714515633621449860814011, 508, 508, 2, 0, False, 1, 32, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 64, 64, 16, 16, 32, 80, 1, 1, 256, MontRNSReduceVec<16. 16. 1. 1. 64. 2. Mont32>, (2. 32), True, 
23.90835189819336, latencygpu, MULT_APP, 128, 0, 64, 100, 1, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 1, False, 0, 2524188094278332250507114541370016820775919464995121575690123060126266056034348735439436836609755478323491331513476252158564922511476097929907583549256894442148933, 540, 540, 2, 0, False, 1, 32, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 17, 17, 32, 49, 1, 1, 128, MontRNSReduceVec<17. 17. 1. 1. 32. 1. Mont32>, (1. 32), True, 
24.7511043548584, latencygpu, MULT_APP, 256, 0, 54, 100, 2, 64, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 64, 1, False, False, 0, 100, 2, False, 0, 2116066255376673760582761302096922939390538587738305759575886065411089105887193719617685597587761662799909653005924800627484496039848184865013145905238593651046231, 540, 540, 2, 0, False, 1, 32, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 64, 64, 17, 17, 32, 81, 1, 1, 256, MontRNSReduceVec<17. 17. 1. 1. 64. 2. Mont32>, (2. 32), True, 
26.876863479614258, latencygpu, MULT_APP, 128, 0, 78, 100, 1, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 1, False, 0, 13840619054300812244616022926952625048132534040440912320427999534208476377140248232303862602171784965899540604587819207082814496917365699281970819936286234730074682277923921, 572, 572, 2, 0, False, 1, 32, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 18, 18, 32, 50, 1, 1, 128, MontRNSReduceVec<18. 18. 1. 1. 32. 1. Mont32>, (1. 32), True, 
26.198015213012695, latencygpu, MULT_APP, 256, 0, 54, 100, 2, 64, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 64, 1, False, False, 0, 100, 2, False, 0, 10134057571702958036488693878705509699309795628900674585245207545536561679362008679768978581088345234584198163218534672693611612647171444197390920825909475332190352330938349, 572, 572, 2, 0, False, 1, 32, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 64, 64, 18, 18, 32, 82, 1, 1, 256, MontRNSReduceVec<18. 18. 1. 1. 64. 2. Mont32>, (2. 32), True, 
28.58188819885254, latencygpu, MULT_APP, 128, 0, 72, 100, 1, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 1, False, 0, 48337934656825938707695221754592110664168579334012163067306692587354645639654477546658609072090798300508266851777721392160260667271421282367552506709344503486968191616636396985744059, 604, 604, 2, 0, False, 1, 32, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 19, 19, 32, 51, 1, 1, 128, MontRNSReduceVec<19. 19. 1. 1. 32. 1. Mont32>, (1. 32), True, 
28.22643280029297, latencygpu, MULT_APP, 256, 0, 56, 100, 2, 64, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 64, 1, False, False, 0, 100, 2, False, 0, 42078423433475032149866188991294504044372945498999596288683570539936896986660202101812303589462926870792150868712593913006369516971539116754517142784634750788725285734455259063372021, 604, 604, 2, 0, False, 1, 32, 1, 4, 2, Mont32, MontRNSReduceVec, bench_modmult2, 64, 64, 19, 19, 32, 83, 1, 1, 256, MontRNSReduceVec<19. 19. 1. 1. 64. 2. Mont32>, (2. 32), True, 
31.35385513305664, latencygpu, MULT_APP, 128, 0, 82, 100, 1, 32, 1, NVIDIA GeForce RTX 3090 : 1695.000 Mhz   (Ordinal 0);82 SMs enabled. Compute Capability sm_86;FreeMem: 23.906MB   TotalMem: 24.251MB   32-bit pointers.;Mem Clock: 9751.000 Mhz x 384 bits   (936.1 GB/s);ECC Disabled;, 32, 1, False, False, 0, 100, 1, False, 0, 233466757551282693922560601636809145501453971061768096585586887427079954652889381763096971242843638497486357337189566853620407169725827074467248225987625206196911043558520551634880363247551337, 636, 636, 2, 0, False, 1, 32, 1, 4, 1, Mont32, MontRNSReduceVec, bench_modmult2, 32, 64, 20, 20, 32, 52, 1, 1, 128, MontRNSReduceVec<20. 20. 1. 1. 32. 1. Mont32>, (1. 32), True, 
